index,t,objective,peak
867,1.732,0.0948497483262396,0.0834414136301529
868,1.734,0.0936790216251755,0.0841440143286701
869,1.736,0.0927394394798032,0.0848523711655623
870,1.738,0.0916251116716915,0.0855665340932418
871,1.74,0.0904961362807289,0.0862865535488334
872,1.742,0.0894742071277981,0.0870124804590807
873,1.744,0.0881094886754503,0.0877443662452698
874,1.746,0.0868661179232291,0.0884822628282058
875,1.748,0.0852716807776945,0.0892262226332632
876,1.75,0.0836832319451087,0.0899762985954191
877,1.752,0.0823245868143449,0.090732544164389
878,1.754,0.0808291318385033,0.0914950133097688
879,1.756,0.0789033533610896,0.0922637605262314
880,1.758,0.0833752105972667,0.0859134369142531
881,1.76,0.0837786554969094,0.0842143340432338
882,1.762,0.0860147402584934,0.0807735783881246
883,1.764,0.0991489271208796,0.0691523448522636
884,1.766,0.102835955756362,0.06595614408756
885,1.768,0.116542149963934,0.0576109966152797
886,1.77,0.114832734005166,0.0580957971346605
887,1.772,0.112685537657981,0.0585846278292264
888,1.774,0.11606279037645,0.0564587630323091
889,1.776,0.119576103892019,0.054260191029413
890,1.778,0.117820218271937,0.0547169542512781
891,1.78,0.136728525127745,0.0467028341609978
892,1.782,0.182038259171918,0.0350044066506859
893,1.784,0.186847904270653,0.03398454169659
894,1.786,0.185402758999412,0.0342714337671425
895,1.788,0.183965616872728,0.0343765673937243
896,1.79,0.197771852703545,0.0320214805380349
897,1.792,0.196146263149211,0.0322967940335719
898,1.794,0.195185830701229,0.0325745161860049
899,1.796,0.193617849426633,0.0328546704361058
900,1.798,0.193174153496145,0.0331372804869414
901,1.8,0.191713345701372,0.0334223703070734
902,1.802,0.191123693984826,0.0337099641337942
903,1.804,0.190229295336751,0.0340000864764191
904,1.806,0.189873478783463,0.0342927621195827
905,1.808,0.189109734585702,0.0345880161266519
906,1.81,0.188681350169067,0.0348858738430476
907,1.812,0.188052006262651,0.0351863608997916
908,1.814,0.187539579553713,0.0354895032169174
909,1.816,0.186800161639854,0.0357953270070525
910,1.818,0.186529391939337,0.0361038587789644
911,1.82,0.185950711170581,0.0364151253412077
912,1.822,0.185663238710517,0.0367291538057861
913,1.824,0.185125119068631,0.0370459715918552
914,1.826,0.184768313222429,0.037365606429507
915,1.828,0.183893320164135,0.0376880863635424
916,1.83,0.183368873446991,0.0380134397573663
917,1.832,0.182535892188742,0.0383416952968577
918,1.834,0.182458360726442,0.0386728819943333
919,1.836,0.181532540816264,0.0390070291925519
920,1.838,0.18163961597056,0.0393441665687691
921,1.84,0.181063665165931,0.039684324138817
922,1.842,0.181243593231626,0.0400275322612801
923,1.844,0.180739672769788,0.0403738216416813
924,1.846,0.180990316673422,0.0407232233367572
925,1.848,0.180426648772288,0.0410757687587444
926,1.85,0.180786850915159,0.0414314896797501
927,1.852,0.180229801291166,0.0417904182361874
928,1.854,0.180505468048397,0.0421525869331984
929,1.856,0.179969149838669,0.0425180286492412
930,1.858,0.180330390446077,0.0428867766406253
931,1.86,0.179697393631374,0.043258864546169
932,1.862,0.179979462105434,0.0436343263919005
933,1.864,0.179387012013513,0.0440131965958011
934,1.866,0.179875252080342,0.0443955099726164
935,1.868,0.179339036307743,0.0447813017387503
936,1.87,0.179851413289242,0.0451706075171654
937,1.872,0.179322400194008,0.045563463342415
938,1.874,0.179837195875657,0.0459599056656465
939,1.876,0.179308183862617,0.0463599713597823
940,1.878,0.179810619576902,0.0467636977246352
941,1.88,0.179250253935834,0.0471711224922071
942,1.882,0.179769643723028,0.0475822838319462
943,1.884,0.179229477747391,0.0479972203561744
944,1.886,0.179752672421964,0.0484159711254676
945,1.888,0.17919884767651,0.0488385756542119
946,1.89,0.179662656185532,0.0492650739161556
947,1.892,0.178978843548946,0.0496955063500253
948,1.894,0.179501548692118,0.0501299138652828
949,1.896,0.178849510767837,0.0505683378478634
950,1.898,0.179309037897239,0.0510108201660558
951,1.9,0.178711574133343,0.0514574031763961
952,1.902,0.179112056691753,0.0519081297296771
953,1.904,0.178515119759442,0.052363043177013
954,1.906,0.178889549314247,0.0528221873759713
955,1.908,0.178297959469761,0.053285606696765
956,1.91,0.178583318364639,0.0537533460285988
957,1.912,0.177816541770164,0.0542254507859729
958,1.914,0.177950253286191,0.0547019669151638
959,1.916,0.177167994972069,0.0551829409007099
960,1.918,0.177448770566604,0.0556684197720333
961,1.92,0.176635122214373,0.056158451110111
962,1.922,0.176926869920344,0.0566530830542135
963,1.924,0.176183170382545,0.0571523643087654
964,1.926,0.176625368743291,0.0576563441502416
965,1.928,0.175935802596474,0.0581650724341929
966,1.93,0.176393300299161,0.0586785996023018
967,1.932,0.175619914339199,0.0591969766895809
968,1.934,0.176084914683561,0.0597202553315944
969,1.936,0.175255934886525,0.0602484877718285
970,1.938,0.175519919192902,0.0607817268690949
971,1.94,0.174805108276872,0.0613200261050712
972,1.942,0.175236797298043,0.0618634395918779
973,1.944,0.17463395274115,0.0624120220797705
974,1.946,0.175099015266842,0.062965828964959
975,1.948,0.174520625037878,0.0635249162974371
976,1.95,0.17503544498658,0.0640893407889742
977,1.952,0.174441753180921,0.0646591598211751
978,1.954,0.174907110745202,0.065234431453624
979,1.956,0.174145241635959,0.0658152144321459
980,1.958,0.174408780363654,0.066401568197123
981,1.96,0.173582811361393,0.0669935528919851
982,1.962,0.1738009108251,0.0675912293716993
983,1.964,0.17300886120528,0.0681946592114319
984,1.966,0.173226480794648,0.0688039047152903
985,1.968,0.172459736196977,0.0694190289251309
986,1.97,0.172913282069667,0.0700400956295347
987,1.972,0.172129906736295,0.0706671693728248
988,1.974,0.172389248467443,0.0713003154642158
989,1.976,0.171605273650071,0.0719395999870578
990,1.978,0.171912078596358,0.072585089808194
991,1.98,0.17088354823526,0.0732368525873984
992,1.982,0.170979132582175,0.0738949567870039
993,1.984,0.169750375791061,0.0745594716814676
994,1.986,0.170069150659717,0.0752304673672607
995,1.988,0.169096519060632,0.0759080147726831
996,1.99,0.169520346628358,0.0765921856678952
997,1.992,0.168380543564318,0.0772830526750256
998,1.994,0.168466458041929,0.0779806892783897
999,1.996,0.167197808007298,0.0786851698348223
