index,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric
4921,4.43871150048732,2.71497136464261,3.19902304279054,0.108749761049196,1.41179970006951
4961,4.84497060028595,3.39599984329776,3.6789706048418,0.12515735446942,1.36898824103862
5001,5.8323699590935,4.19903580391953,4.23976668615977,0.147357347951701,1.49444133779764
5041,7.3362393944577,4.81652546860426,4.82289658867695,0.172261953001177,1.83903024517349
5081,7.71307745971654,5.22062205373235,5.44274721412793,0.201256897744545,1.64082760116775
5121,7.9085051182446,5.42382217106101,6.10824650840388,0.235605466511831,1.38868638950875
5161,9.68957626313236,5.50095955296648,6.83907792180308,0.277714599988062,1.75682280060358
5201,11.9613354700142,4.77145518548519,7.44645890996593,0.313110621377214,3.03078339221087
5241,9.86220971221896,4.10993687512609,8.0386945971733,0.349405620709816,1.17950480925585
5281,10.8009960928573,3.54795472779169,8.62762260660316,0.387713989612326,1.3272409852497
5321,10.8924865827101,2.83222825876594,9.04159537365382,0.412870049874347,1.14051944626107
5361,10.135904482767,2.25245285744374,9.34677538144738,0.429675895183326,0.561984067115376
5401,10.3377069051365,1.75756845758426,9.4941073673039,0.433652325955775,0.52554474144201
5441,10.5131748150411,1.30273870229929,9.36750689873858,0.415296651482073,0.734776706730108
5481,10.0632375290389,0.903704839335714,8.88248706388392,0.370375280465382,0.922278010142137
5521,8.31773062756533,0.634522554495247,8.23324646137539,0.317993952037627,0.10162194429093
5561,7.31959775224204,0.479518000504351,7.65871721828844,0.275963344427173,0.183921636453938
5601,6.76537159732271,0.359139002259479,6.97915957739294,0.232239227795244,0.104930298675247
5641,6.28483461484096,0.264599412142366,6.19840765222779,0.188709973084518,0.0397134245896903
5681,5.39996545493586,0.193960296264567,5.37062669838322,0.149497563076477,0.0177874775307805
5721,4.58046054437316,0.147736033205034,4.62715779934942,0.120088163989509,0.0174087884047595
5761,3.91135413588956,0.119593503323189,4.02343221965334,0.100445941802476,0.0597042040154255
5801,3.50125737754243,0.099734441019917,3.48197008201193,0.0856380157529739,0.0073860400800243
5841,2.98238666690243,0.0855082288966546,2.99054763454617,0.0744379692512587,0.00498054628289156
5881,2.56553137878336,0.0773574291742747,2.59790622385695,0.0676389344197286,0.0110854966976434
5921,2.32173365263818,0.0717521931055233,2.25032089738393,0.062652136387309,0.0399346899683864
5961,2.01219106015811,0.0682796032277916,1.94348714725358,0.0591670176842557,0.0394589221475622
6001,1.81763807350745,0.0668025535273316,1.68212180569256,0.0570443922042663,0.143373194636725
6041,1.60003690715665,0.0669063309592042,1.45459285927896,0.0558465882051536,0.165778104652777
6081,1.47012662308866,0.0682577630372376,1.25629177561726,0.0551835440636705,0.345488350512915
6121,1.24731178380635,0.0720844084810666,1.09815463457384,0.0557537582236318,0.169490059839343
6161,1.20589431421857,0.0794599316085829,0.992982743384649,0.0580569342091949,0.307482957328672
6201,1.15301295224325,0.0878923774041875,0.899879829168875,0.0599847616594145,0.396767229424037
6241,1.08728689643566,0.099015175344509,0.829265908027639,0.0623226123081982,0.382371815210721
6281,1.06075465780722,0.112212768280157,0.770764514382928,0.0643799811889639,0.439371759305406
6321,1.08140827656311,0.127285789508326,0.718518419327561,0.0657818438898167,0.605744393272599
6361,1.16679493686395,0.144699638249197,0.671556395615707,0.0665051613704341,0.96597830905793
6401,1.1271080657911,0.162500108194116,0.618473775607423,0.0654768107374,0.951984960443936
6441,1.09504141775661,0.186836731613671,0.57975253323412,0.0647471566849939,0.913718665286033
6481,1.15285427044652,0.220942319905066,0.559161656087626,0.0647048286111758,1.05811585890386
6521,1.15280190255702,0.265500363148802,0.550803081486393,0.0647434190969343,1.01000905250808
6561,1.30182171532824,0.322475248317209,0.553211503806139,0.064712119852936,1.27230614832764
6601,1.3830003905275,0.386628636028988,0.555191058172279,0.0631701616116983,1.37371982791255
6641,1.42750905778725,0.471421024972829,0.570091569326727,0.0617625530067802,1.36146663131882
6681,1.48161995887326,0.594355783733863,0.606535755307992,0.0615655540840776,1.32968330086317
6721,1.44165420003467,0.767112860540252,0.663152151735739,0.0623578251745682,1.19054704058774
6761,1.81852948006386,0.989826187100501,0.734009003034156,0.0633864104633832,1.50029586440114
6801,2.04466070476764,1.26637565211601,0.81685362276097,0.0641681642462962,1.61174547418476
6841,2.34063739344922,1.61424969603045,0.915927296576745,0.0651275449302972,1.75402447160968
6881,2.40202777081756,2.09434697122445,1.04343171998413,0.0674611259732634,1.67448671912531
6921,3.20350742383233,2.65713010459407,1.18794974340326,0.0699371025278135,2.09631054322899
6961,3.289087416909,3.32430848793473,1.35511280717335,0.0729293114816291,1.98329403451069
7001,3.43878549917301,4.08008773757581,1.54743799114463,0.0766462262700505,1.93510178006697
7041,4.10255044023822,5.18855643348414,1.79762371075572,0.0840686736697037,2.08135172530827
7081,4.88923292402541,6.11990380401191,2.06144532929295,0.0915164295494621,2.26217802905775
7121,7.1851305893127,6.76275219701004,2.34489803822388,0.0996106518183582,3.34844673670332
7161,8.81325554328887,6.82505311269948,2.63143049754788,0.107122197557271,4.38464936007899
7201,8.35553912040766,6.7912960757898,2.94805864084702,0.116109874392996,3.69579623106
7241,8.47126571008286,6.61240392569551,3.29263951877108,0.126621591931228,3.51519264667933
7281,8.20793809905895,6.3859809761723,3.67061058393277,0.139211779087567,3.03574868454895
7321,8.73266587707053,6.21033955673828,4.09496434539294,0.155114381519661,3.08904295311452
7361,7.97950787541872,5.83972072265593,4.53643539697947,0.172535282140507,2.29070066303276
7401,7.4645849874976,6.02377817448848,5.10318175384724,0.199878283499773,1.68232259055096
7441,8.25124338075312,5.99086556788147,5.71149948201966,0.23223751955849,1.68284240783877
7481,9.86925882132513,5.67674215674191,6.33991493002846,0.268564430062163,2.14630753681132
7521,10.2620391656861,4.85105454007599,6.89404502765746,0.30122445898299,2.08976203487389
7561,11.5215839710058,3.90479869244875,7.3608832595383,0.328425736716478,2.99656617007845
7601,10.4901676577617,2.94595652855955,7.65969362393221,0.342573002388395,1.99375419150437
7641,10.1611575055741,2.36215278603904,7.94262303237467,0.356034459182278,1.56333692260112
7681,9.14449009575181,1.87539716992785,8.11217335796631,0.36061926748721,0.704641847337965
7721,8.29526568409391,1.54013302077024,8.24905877007992,0.363038092767523,0.341110628496846
7761,7.8686710936136,1.32477053648138,8.41191907231179,0.368126658000725,0.390608235020336
7801,7.25763453035012,1.16407962991759,8.57177012332162,0.373531799083544,0.970549554530156
7841,7.78059833130248,0.992107727177396,8.60270273686261,0.369167458427476,0.520958834558779
7881,7.78021157121539,0.794673076628914,8.3896032492316,0.346680548188989,0.366546021879808
7921,7.85905146550043,0.623132182950747,8.02243746727573,0.314801817202607,0.115424031487676
7961,7.13816874882082,0.460974445827437,7.39647909011481,0.268756981983198,0.133650184685316
8001,6.40650854656564,0.339259632583039,6.67530486448089,0.222492552568866,0.145329022382464
8041,5.80033651633788,0.258603648004812,6.00021147564771,0.184704412408904,0.10263038290029
8081,5.04313741317021,0.203312521580269,5.37847208143395,0.154510492373594,0.293766953136921
8121,4.50781532235532,0.161366093589526,4.76616752128864,0.128706950888852,0.218687969397725
8161,3.96817763936302,0.130872588600275,4.19573344883063,0.108132653591456,0.206386889645125
8201,3.52950111675937,0.107430851997757,3.64570363815032,0.0911132221919014,0.0692726284083445
8241,3.05039721511692,0.0908115414895335,3.15009312184684,0.0782910711773028,0.059964581094583
8281,2.62687279067352,0.0799454597190912,2.72879752402893,0.0694177259820097,0.069731339626743
8321,2.31508351006982,0.0739294210516263,2.39477710558564,0.0640910554198296,0.0478177187667201
8361,2.0138248494382,0.0713329000651011,2.13292380991004,0.0612673104012718,0.104927091579623
8401,1.83424562313218,0.0706568121392657,1.92100484045563,0.0597272151513481,0.0599461803289879
8441,1.67675594497111,0.0710756312544499,1.73987211948787,0.0587162287189175,0.0365927932512433
8481,1.47471383288054,0.0735592613690999,1.60503919752862,0.0588397709127036,0.127033856976471
8521,1.37629529069227,0.0784790375193031,1.52197920472215,0.0601901764963395,0.151360086668357
8561,1.24988467094739,0.0856476373049741,1.47856392482206,0.0623473921551881,0.32802291976783
8601,1.20560183290534,0.0944534216393342,1.46308249905354,0.0646674533815005,0.382695978004727
8641,1.18936273423118,0.105485273220065,1.47523868324596,0.0672672310838854,0.431172247250207
8681,1.18621997179959,0.118083006904611,1.50322847016309,0.0694982026931669,0.48484471173586
8721,1.12960534993807,0.135022781403014,1.56674220406973,0.0726256799667462,0.786617337736991
