t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
2.41,2.90028987221555,1.54696012691732,0.109057810161371,1.54887388352504,0.0660024698449161,0.0537128968101946,1.67913895766092e-05,0.053696105420618,0.996174327811313,0.00134450810119107
2.415,2.89530923632357,1.54599490683217,0.109386668344331,1.54841446245647,0.066057901598896,0.0541522091863881,2.6759428309031e-05,0.0541254497580791,0.996176771631792,0.00134538654880327
2.42,2.87839466574506,1.54084354400863,0.109717364269309,1.54797272944545,0.0661134351202388,0.0547892033498218,0.000231619148578007,0.0545575842012438,0.996155341917064,0.00134908999181762
2.425,2.85266784211133,1.5326622417523,0.110055606951055,1.54760304523287,0.0661722545065482,0.0560074074621908,0.00101415827339148,0.0549932491887993,0.996116493575523,0.00135470551285991
2.43,2.86163292087642,1.53670250966376,0.110405651422503,1.547345356955,0.066236715930251,0.0559459399715958,0.000512972827953399,0.0554329671436424,0.996147387531159,0.00135244011622713
2.435,2.87087397138255,1.54084070774315,0.110750897153383,1.54704209820338,0.0662975534927305,0.0560482065867884,0.000173620461001807,0.0558745861257866,0.996178575439731,0.00135003230794239
2.44,2.85896889524384,1.53750945576884,0.111091186555663,1.54669196326371,0.0663546923951463,0.0566976132020577,0.000379501050027724,0.05631811215203,0.996167211410186,0.00135257511018404
2.445,2.85172891340405,1.53586164072029,0.111436723660143,1.54639092263493,0.0664137924469401,0.0572623324682861,0.00049743825014132,0.0567648942181448,0.996165291724829,0.00135402410235377
2.45,2.84008574103643,1.5326786041224,0.111785273432274,1.54611776882254,0.0664736062226651,0.0580224852012115,0.00080784857563045,0.057214636625581,0.996154596500833,0.00135648642708331
2.455,2.88754516621259,1.55037997191617,0.11213899606287,1.54589243636363,0.0665353165004431,0.0577574099132691,8.97902426555537e-05,0.0576676196706135,0.996262213315516,0.00134479923352203
2.46,2.91911825807401,1.56258544848929,0.112469049024872,1.54544750531378,0.0665830630735803,0.0594258084221125,0.00130573299424756,0.0581200754278649,0.996337135734185,0.00133617403532908
2.465,2.90475450799768,1.55811493809593,0.112783084660395,1.54485403409132,0.0666211112490664,0.0593526634694191,0.000779600839739722,0.0585730626296794,0.99631954898471,0.00133971350518566
2.47,2.93261347207938,1.56906454067169,0.113103644086071,1.54432101561402,0.0666618022445705,0.0617362326171059,0.00270655307893317,0.0590296795381727,0.996386575295609,0.00133170467089071
2.475,2.95466810730583,1.57793324412327,0.11340990610497,1.54365613962259,0.0666937882084542,0.0646670686596358,0.00517997030992671,0.0594870983497091,0.996441428864583,0.00132492970650134
