t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.438,1.85544885700134,0.169323390812529,0.13314655364248,0.27233788775171,0.0696350871619082,0.12543960134309,0.039850774538737,0.0855888268043532,0.992989478903937,0.0138554043729326
0.439,1.84582202986092,0.143930652567296,0.133036894563499,0.267052980484514,0.0696111074363134,0.142447813612496,0.0569733218799673,0.0854744917325284,0.992983288163926,0.0137843265158092
0.44,1.89213227965998,0.228808019258784,0.132939043150448,0.261995322996816,0.0695876605592956,0.0895219114680719,0.00414248930674899,0.0853794221613229,0.992977755395995,0.0141309052181915
0.441,1.90001958767934,0.237560189674039,0.132793760209477,0.255910913009115,0.0695646606855527,0.08646566513922,0.00126794002364756,0.0851977251155724,0.992969525688387,0.0141909137193563
0.442,1.89510772910832,0.220392917543794,0.132642395052393,0.249657030576363,0.0695424941225408,0.088230349379982,0.00322818474155533,0.0850021646384267,0.992960932271277,0.0141553753205815
0.443,1.88924126144624,0.201522725550457,0.132498749530953,0.243526808533243,0.06952122332163,0.0914752409422311,0.00665796089951992,0.0848172800427112,0.992952758961575,0.0141126416727543
0.444,1.8762562749806,0.168645590617174,0.132363672283768,0.237541414465236,0.0695008011173046,0.10257504631338,0.0179302767209689,0.0846447695924113,0.992945056995275,0.0140166575170373
0.445,1.89684885020897,0.203046759699639,0.132244479589229,0.231862407491105,0.0694811725416705,0.0876373825612566,0.00313941859887444,0.0844979639623822,0.992938247682579,0.0141713996454502
0.446,1.90734846482025,0.217173675840276,0.132105441297257,0.225724960829561,0.0694622225639996,0.0845899159206292,0.000276765567905068,0.0843131503527241,0.992930289091955,0.0142509032759513
0.447,1.88126192281432,0.157449228103505,0.131957504806302,0.219355844963994,0.069444122301874,0.0986308325378576,0.014521452253651,0.0841093802842066,0.992921802750303,0.0140571088656279
0.448,1.87448499096048,0.137531984653935,0.131839525078777,0.213596247181496,0.069426957704025,0.105898595634496,0.0219424790494529,0.0839561165850428,0.992915021220666,0.0140073550837816
0.449,1.84715499280793,0.0772481432151801,0.131730504186687,0.207999353036121,0.0694105015653316,0.148706058833775,0.0648895978011728,0.0838164610326021,0.992908743850378,0.0138039333084093
0.45,1.85997909788722,0.096618148938599,0.131651447878606,0.203028708033372,0.0693946926473042,0.126732850762348,0.0430044912886307,0.0837283594737178,0.992904185323339,0.0139003570180545
0.451,1.86125090227485,0.0932804497162206,0.131560423656421,0.19777917435863,0.0693792979282963,0.125119092232782,0.0415017797465004,0.083617312486282,0.992898929919749,0.013910539389262
0.452,1.84641546562066,0.0584069870978173,0.131469506004842,0.19250865070046,0.0693644211597594,0.151897909886386,0.0683932598801052,0.0835046500062806,0.992893673404666,0.0138003344083857
0.453,1.86800518365158,0.0948890551522752,0.131395216245926,0.187578884755238,0.069350069648421,0.116113023776154,0.0326929882125469,0.0834200355636068,0.992889372851076,0.0139622536889946
0.454,1.85337240747904,0.0602862588139297,0.131299913784295,0.182173198494684,0.0693361161887666,0.139870665718734,0.0565743938307022,0.083296271888032,0.992883848768988,0.0138535887105839
0.455,1.82131683731979,-0.00762341527959962,0.131221124709144,0.177104372164794,0.069322738368726,0.213226339254851,0.130026150628334,0.0832001886265171,0.992879275804742,0.0136145537231789
0.456,1.83822276335188,0.0199077508337742,0.131176003959148,0.172758241858993,0.0693098104573103,0.172216216509802,0.0890531495910119,0.0831630669187899,0.992876654496112,0.0137412592408821
0.457,1.86701059057403,0.0703400049604913,0.131114523596281,0.168045397769421,0.0692970643204295,0.119500500296441,0.0364046008104401,0.0830958994860012,0.992873079865057,0.0139569159080628
