index,t,objective,peak
488,2.435,1.36841840776121,0.304363335680702
489,2.44,1.36657391666512,0.306174227636711
490,2.445,1.36947045557985,0.307992812108919
491,2.45,1.36761561723189,0.309819027971247
492,2.455,1.37050191297078,0.311652878628306
493,2.46,1.36866455531668,0.313494114711554
494,2.465,1.37153452005501,0.315343187648389
495,2.47,1.36969058040509,0.317200527587109
496,2.475,1.37251132314818,0.319065937115979
497,2.48,1.37060354851136,0.320939693109886
498,2.485,1.37339068046513,0.322822050240578
499,2.49,1.37154108933046,0.324713265562567
500,2.495,1.37436626288854,0.326613141848407
501,2.5,1.37251205989195,0.328521399004345
502,2.505,1.37534768641534,0.330438288659859
503,2.51,1.37346859062734,0.332363505918524
504,2.515,1.37626033515568,0.334297248076838
505,2.52,1.37432154382407,0.336239667650491
506,2.525,1.37699188414244,0.338190810866827
507,2.53,1.37500975772435,0.340151113852122
508,2.535,1.37773239266679,0.342120740662146
509,2.54,1.37586050353935,0.344099697478377
510,2.545,1.37864709013772,0.346087668165911
511,2.55,1.3768287515554,0.348084615437447
512,2.555,1.37962291404325,0.35009007875924
513,2.56,1.37779960904998,0.352104076448678
514,2.565,1.38058378986965,0.354126237852638
515,2.57,1.37875081194225,0.356156667912476
516,2.575,1.38153416179706,0.358195089890591
517,2.58,1.37969389120441,0.360241863494421
518,2.585,1.38245738073343,0.362296579052714
519,2.59,1.38055973335053,0.364359720042071
520,2.595,1.38329166790633,0.366431875906125
521,2.6,1.38138451686681,0.368513167228836
522,2.605,1.38407371289861,0.37060352633486
523,2.61,1.38214335960342,0.372703158521859
524,2.615,1.38483740879747,0.374812204487585
525,2.62,1.38292556082267,0.37693062761451
526,2.625,1.3856612217042,0.379058499754892
527,2.63,1.38379163411211,0.381195655181782
528,2.635,1.38655629371308,0.383342093939544
529,2.64,1.38468625516221,0.385497179523877
530,2.645,1.38742725433664,0.387660992944978
531,2.65,1.38555658587797,0.389833021670499
532,2.655,1.38828704761955,0.392013509166863
533,2.66,1.38642727159417,0.394202154286999
534,2.665,1.38915351625661,0.396399324860471
535,2.67,1.38728711835377,0.398605191198314
536,2.675,1.39000217048825,0.400819913016411
