t,x,L_x,f_x,L_y,f_y
9.075,5.45774709880101,0.545774709880101,-2.1830988395204,-1.0830988395204,0
9.08,5.42466755840032,0.542466755840032,-2.16986702336013,-1.06986702336013,0
9.085,5.44600218874345,0.544600218874345,-2.17840087549738,-1.07840087549738,0
9.09,5.4304322277377,0.54304322277377,-2.17217289109508,-1.07217289109508,0
9.095,5.4380059877225,0.54380059877225,-2.175202395089,-1.075202395089,0
9.1,5.46960619799832,0.546960619799832,-2.18784247919933,-1.08784247919933,0
9.105,5.47244254921046,0.547244254921046,-2.18897701968419,-1.08897701968419,0
9.11,5.4743555189835,0.54743555189835,-2.1897422075934,-1.0897422075934,0
9.115,5.496277575656,0.5496277575656,-2.1985110302624,-1.0985110302624,0
9.12,5.50206478632213,0.550206478632213,-2.20082591452885,-1.10082591452885,0
9.125,5.51551045218939,0.551551045218939,-2.20620418087576,-1.10620418087576,0
9.13,5.47829270776827,0.547829270776827,-2.19131708310731,-1.09131708310731,0
9.135,5.45188150982529,0.545188150982529,-2.18075260393012,-1.08075260393012,0
9.14,5.44691308199389,0.544691308199389,-2.17876523279756,-1.07876523279756,0
9.145,5.47031227986793,0.547031227986793,-2.18812491194717,-1.08812491194717,0
9.15,5.49317464374685,0.549317464374685,-2.19726985749874,-1.09726985749874,0
9.155,5.50175428186758,0.550175428186758,-2.20070171274703,-1.10070171274703,0
9.16,5.47789060775268,0.547789060775268,-2.19115624310107,-1.09115624310107,0
9.165,5.46828595036657,0.546828595036657,-2.18731438014663,-1.08731438014663,0
9.17,5.50135966320393,0.550135966320393,-2.20054386528157,-1.10054386528157,0
9.175,5.51821394986801,0.551821394986801,-2.2072855799472,-1.1072855799472,0
9.18,5.50300812808051,0.550300812808051,-2.20120325123221,-1.10120325123221,0
9.185,5.49729079270148,0.549729079270148,-2.19891631708059,-1.09891631708059,0
9.19,5.49387020485985,0.549387020485985,-2.19754808194394,-1.09754808194394,0
9.195,5.47337939304263,0.547337939304263,-2.18935175721705,-1.08935175721705,0
9.2,5.48442883797769,0.548442883797769,-2.19377153519108,-1.09377153519108,0
9.205,5.48941713617838,0.548941713617838,-2.19576685447135,-1.09576685447135,0
9.21,5.50499155328268,0.550499155328268,-2.20199662131307,-1.10199662131307,0
9.215,5.51071715824751,0.551071715824751,-2.204286863299,-1.104286863299,0
9.22,5.53541286769887,0.553541286769887,-2.21416514707955,-1.11416514707955,0
9.225,5.51628252029715,0.551628252029715,-2.20651300811886,-1.10651300811886,0
9.23,5.53271955585716,0.553271955585716,-2.21308782234286,-1.11308782234286,0
9.235,5.52101368190839,0.552101368190839,-2.20840547276336,-1.10840547276336,0
9.24,5.52001926589176,0.552001926589176,-2.2080077063567,-1.1080077063567,0
9.245,5.5553334081239,0.55553334081239,-2.22213336324956,-1.12213336324956,0
9.25,5.51034625551542,0.551034625551542,-2.20413850220617,-1.10413850220617,0
9.255,5.53054702750135,0.553054702750135,-2.21221881100054,-1.11221881100054,0
9.26,5.54707005732149,0.554707005732148,-2.21882802292859,-1.11882802292859,0
9.265,5.50727480050187,0.550727480050187,-2.20290992020075,-1.10290992020075,0
9.27,5.51349673154767,0.551349673154767,-2.20539869261907,-1.10539869261907,0
9.275,5.53415839892137,0.553415839892137,-2.21366335956855,-1.11366335956855,0
9.28,5.57843626947136,0.557843626947136,-2.23137450778855,-1.13137450778855,0
9.285,5.62075260098935,0.562075260098935,-2.24830104039574,-1.14830104039574,0
9.29,5.61522444255104,0.561522444255104,-2.24608977702041,-1.14608977702041,0
9.295,5.60644006268504,0.560644006268504,-2.24257602507402,-1.14257602507402,0
9.3,5.60457727888321,0.560457727888321,-2.24183091155328,-1.14183091155328,0
9.305,5.61247996939495,0.561247996939495,-2.24499198775798,-1.14499198775798,0
9.31,5.61843986696055,0.561843986696055,-2.24737594678422,-1.14737594678422,0
9.315,5.6457348170113,0.56457348170113,-2.25829392680452,-1.15829392680452,0
9.32,5.64291566134621,0.564291566134621,-2.25716626453848,-1.15716626453848,0
9.325,5.63708545976682,0.563708545976682,-2.25483418390673,-1.15483418390673,0
9.33,5.62457680575154,0.562457680575154,-2.24983072230061,-1.14983072230061,0
9.335,5.58410619572246,0.558410619572246,-2.23364247828898,-1.13364247828898,0
9.34,5.58144243513946,0.558144243513946,-2.23257697405578,-1.13257697405578,0
9.345,5.56935584074096,0.556935584074096,-2.22774233629638,-1.12774233629638,0
9.35,5.59048053110012,0.559048053110012,-2.23619221244005,-1.13619221244005,0
9.355,5.57937240815599,0.557937240815599,-2.2317489632624,-1.1317489632624,0
9.36,5.57010868141472,0.557010868141472,-2.22804347256589,-1.12804347256589,0
9.365,5.53899194127763,0.553899194127763,-2.21559677651105,-1.11559677651105,0
9.37,5.54904403143617,0.554904403143617,-2.21961761257447,-1.11961761257447,0
9.375,5.49446212507762,0.549446212507762,-2.19778485003105,-1.09778485003105,0
9.38,5.48919164756994,0.548919164756994,-2.19567665902798,-1.09567665902798,0
9.385,5.49972460287522,0.549972460287522,-2.19988984115009,-1.09988984115009,0
9.39,5.50563936747931,0.550563936747931,-2.20225574699172,-1.10225574699172,0
9.395,5.48531213001279,0.548531213001279,-2.19412485200512,-1.09412485200512,0
9.4,5.45872657380812,0.545872657380812,-2.18349062952325,-1.08349062952325,0
9.405,5.46810779808665,0.546810779808665,-2.18724311923466,-1.08724311923466,0
9.41,5.43447178016429,0.543447178016429,-2.17378871206572,-1.07378871206572,0
9.415,5.43725340957961,0.543725340957962,-2.17490136383185,-1.07490136383185,0
9.42,5.44394601706334,0.544394601706334,-2.17757840682534,-1.07757840682534,0
9.425,5.44940550201506,0.544940550201506,-2.17976220080602,-1.07976220080602,0
9.43,5.41750995214708,0.541750995214708,-2.16700398085883,-1.06700398085883,0
9.435,5.40343772948735,0.540343772948735,-2.16137509179494,-1.06137509179494,0
9.44,5.41379599391228,0.541379599391228,-2.16551839756491,-1.06551839756491,0
9.445,5.39328188147904,0.539328188147904,-2.15731275259161,-1.05731275259161,0
9.45,5.36946625286404,0.536946625286404,-2.14778650114561,-1.04778650114561,0
9.455,5.40311310973266,0.540311310973266,-2.16124524389306,-1.06124524389306,0
9.46,5.39767901011718,0.539767901011718,-2.15907160404687,-1.05907160404687,0
9.465,5.42688120585216,0.542688120585216,-2.17075248234086,-1.07075248234086,0
9.47,5.41090336328306,0.541090336328306,-2.16436134531322,-1.06436134531322,0
9.475,5.41990149908128,0.541990149908128,-2.16796059963251,-1.06796059963251,0
9.48,5.39091049670277,0.539091049670277,-2.15636419868111,-1.05636419868111,0
9.485,5.41603026520225,0.541603026520225,-2.1664121060809,-1.0664121060809,0
9.49,5.42102368470768,0.542102368470768,-2.16840947388307,-1.06840947388307,0
9.495,5.41591957248713,0.541591957248713,-2.16636782899485,-1.06636782899485,0
9.5,5.41458722990813,0.541458722990813,-2.16583489196325,-1.06583489196325,0
9.505,5.40836754351051,0.540836754351051,-2.1633470174042,-1.0633470174042,0
9.51,5.44035993997416,0.544035993997416,-2.17614397598966,-1.07614397598966,0
9.515,5.44287383444461,0.544287383444461,-2.17714953377785,-1.07714953377785,0
9.52,5.45630918414181,0.545630918414181,-2.18252367365672,-1.08252367365672,0
9.525,5.44334655408577,0.544334655408577,-2.17733862163431,-1.07733862163431,0
9.53,5.42598449013567,0.542598449013567,-2.17039379605427,-1.07039379605427,0
9.535,5.42259914693953,0.542259914693953,-2.16903965877581,-1.06903965877581,0
9.54,5.39986385586743,0.539986385586743,-2.15994554234697,-1.05994554234697,0
9.545,5.37939602988254,0.537939602988254,-2.15175841195302,-1.05175841195302,0
9.55,5.35518094495722,0.535518094495722,-2.14207237798289,-1.04207237798289,0
9.555,5.39135090060436,0.539135090060436,-2.15654036024175,-1.05654036024174,0
9.56,5.38399833688467,0.538399833688467,-2.15359933475387,-1.05359933475387,0
9.565,5.36607942372778,0.536607942372778,-2.14643176949111,-1.04643176949111,0
9.57,5.3820535611966,0.53820535611966,-2.15282142447864,-1.05282142447864,0
9.575,5.37378345274335,0.537378345274335,-2.14951338109734,-1.04951338109734,0
9.58,5.35666762340612,0.535666762340612,-2.14266704936245,-1.04266704936245,0
9.585,5.27369866752832,0.527369866752832,-2.10947946701133,-1.00947946701133,0
9.59,5.25192338719622,0.525192338719622,-2.10076935487849,-1.00076935487849,0
9.595,5.24070011353217,0.524070011353217,-2.09628004541287,-0.996280045412866,0
9.6,5.22173789137634,0.522173789137634,-2.08869515655054,-0.988695156550538,0
9.605,5.22430143169832,0.522430143169832,-2.08972057267933,-0.989720572679329,0
9.61,5.2095281770385,0.52095281770385,-2.0838112708154,-0.983811270815401,0
9.615,5.20183143185228,0.520183143185228,-2.08073257274091,-0.980732572740914,0
9.62,5.23245059807188,0.523245059807188,-2.09298023922875,-0.992980239228753,0
9.625,5.22390159110857,0.522390159110857,-2.08956063644343,-0.989560636443429,0
9.63,5.20863774110682,0.520863774110682,-2.08345509644273,-0.983455096442726,0
9.635,5.21113463539676,0.521113463539676,-2.0844538541587,-0.984453854158703,0
9.64,5.19599894629331,0.519599894629331,-2.07839957851732,-0.978399578517324,0
9.645,5.23250236922504,0.523250236922504,-2.09300094769001,-0.993000947690015,0
9.65,5.21194136060541,0.521194136060541,-2.08477654424217,-0.984776544242165,0
9.655,5.22677774489038,0.522677774489038,-2.09071109795615,-0.990711097956153,0
9.66,5.21449026440337,0.521449026440337,-2.08579610576135,-0.985796105761347,0
9.665,5.18380121148494,0.518380121148494,-2.07352048459398,-0.973520484593977,0
9.67,5.1698555663723,0.51698555663723,-2.06794222654892,-0.967942226548919,0
9.675,5.17626367471809,0.517626367471809,-2.07050546988724,-0.970505469887238,0
9.68,5.18751439017127,0.518751439017127,-2.07500575606851,-0.975005756068508,0
9.685,5.14657194196803,0.514657194196803,-2.05862877678721,-0.958628776787211,0
9.69,5.13574215679589,0.513574215679589,-2.05429686271836,-0.954296862718356,0
9.695,5.14670834079028,0.514670834079028,-2.05868333631611,-0.958683336316114,0
9.7,5.15738197958286,0.515738197958286,-2.06295279183314,-0.962952791833144,0
9.705,5.15560064612893,0.515560064612893,-2.06224025845157,-0.962240258451571,0
9.71,5.1473154675367,0.51473154675367,-2.05892618701468,-0.95892618701468,0
9.715,5.15691219956305,0.515691219956305,-2.06276487982522,-0.962764879825222,0
9.72,5.13991463861369,0.51399146386137,-2.05596585544548,-0.955965855445478,0
9.725,5.14938622734227,0.514938622734227,-2.05975449093691,-0.95975449093691,0
9.73,5.14407314186522,0.514407314186522,-2.05762925674609,-0.957629256746087,0
9.735,5.15832469989244,0.515832469989244,-2.06332987995697,-0.963329879956975,0
9.74,5.13883145166029,0.513883145166029,-2.05553258066412,-0.955532580664115,0
9.745,5.08932006154828,0.508932006154828,-2.03572802461931,-0.935728024619313,0
9.75,5.08027859944469,0.508027859944469,-2.03211143977788,-0.932111439777877,0
9.755,5.06754193088256,0.506754193088256,-2.02701677235303,-0.927016772353025,0
9.76,5.04843433733276,0.504843433733276,-2.0193737349331,-0.919373734933104,0
9.765,5.05952441520434,0.505952441520435,-2.02380976608174,-0.923809766081738,0
